wallet,n_trades,n_eff,n_markets,total_stake,total_profit,edge_per_share,edge_se,t_stat,roi,avg_price,first_ts,last_ts,luck_expected_max,luck_threshold,t_needed,clears_luck
0x989b67c86daa5675c2a7d0ee4107d2a38f628ef3,1185,7.1,13,4380810.009810418,47837.94773658179,0.010801930565526129,0.00968677173450375,1.1151218240283545,0.010919886420422967,0.9891980694344741,1731000912.0,1781718977.0,0.010394764158421485,0.011096989746636463,3.6954900664036154,False
0x843a6da3886cf889435cf0920659a00a68db8070,659,3.8,21,106108.88276885507,1867.1434191449405,0.010077799304390192,0.06364290738489119,0.15834913454602265,0.01759648551961742,0.572716596911069,1753644181.0,1765353908.0,0.0667062741228529,0.07121266328855605,3.6954900664036154,False
0x8debd189ffd74160f25e367bafaed61a9fea7062,918,5.2,17,65821.6838360146,841.3188989853869,0.009915546272519702,0.045543063668159856,0.21771803374422252,0.012781789373262065,0.7757557242542119,1777471604.0,1786418238.0,0.047652241207428614,0.050871421806589996,3.6954900664036154,False
0xca8f0374e3fc79b485499cc0b038d4f7e783d963,61,26.0,34,4343.672840000403,49.02715799959751,0.009768059010054259,0.023773075037916022,0.4108874848741713,0.011287028237511775,0.8654234581951952,1776302006.0,1780620930.0,0.15125703774338112,0.1614753130868335,3.6954900664036154,False
0x35c0732e069faea97c11aa9cab045562eaab81d6,72,29.5,34,853.74751299931,64.76143900068995,0.009409917078382455,0.015177089305513028,0.6200080192559936,0.07585549359104521,0.1240505681646939,1771446728.0,1775568947.0,0.13447889845036634,0.14356371481825894,3.6954900664036154,False
0xe59b9db1a289d3eb1061afeba78a4b8ae779488e,991,20.9,81,65831.4335590639,1219.670669936104,0.008925816490882239,0.02732793029024247,0.32661882535865633,0.018527177732531326,0.481768816586115,1740948402.0,1746327413.0,0.054944696853665737,0.05865652441216787,3.6954900664036154,False
0x4ddbeee0f6a5e7090dde6679bf54ef14376fca89,1121,8.2,23,17427.176324996897,186.37213200310657,0.005348869406828723,0.043684935654843535,0.12244196601524972,0.010694339032754335,0.5001589523622123,1751903925.0,1753783981.0,0.051695015614899226,0.05518730867655035,3.6954900664036154,False
0x0f1b8f81fdcb47b6c3292b8dbf6c2c16b3c4d367,1839,11.0,25,480488.6364349124,4783.06339008754,0.004746283509338764,0.03766256473869919,0.1260212506043659,0.009954581705774554,0.47679386734909146,1753708342.0,1753724155.0,0.04031738663142809,0.04304105598179117,3.6954900664036154,False
0x71ed0bc95433cdf1be29f43219725fce9addd9eb,408,7.9,20,309278.4533405302,2029.920378469767,0.004674626529743054,0.04031624366390404,0.11594896014403107,0.006563407041597975,0.7122256017516376,1772680949.0,1785348008.0,0.07758652143256169,0.082827933341498,3.6954900664036154,False
0x27413e568158d9e582851f3a837b8a1a4d200865,618,16.5,54,8275.85244199143,79.44371800857002,0.00453131507370732,0.030745497675688984,0.1473814189480599,0.009599460426031154,0.4720385180629124,1746616281.0,1752731310.0,0.06951477092322121,0.07421089006139715,3.6954900664036154,False
0xe34fa89ce3a484cb9543a6f116133ffad8b9d79c,423,7.6,12,65684.15582882463,587.2155361753694,0.004348237851647452,0.045272211199585424,0.09604650924775837,0.008939987562688254,0.48638074954322835,1751851849.0,1751914528.0,0.08412404485229513,0.08980710374416681,3.6954900664036154,False
0x47bc8458d60154c8a17c2d8ce332f088a602abd2,891,5.2,14,688322.6291075626,4743.035868437475,0.0041853029579570775,0.056170916164982196,0.07451014232461921,0.006890716166904186,0.607382869440901,1735743554.0,1740822189.0,0.05663156123680374,0.06045734610262278,3.6954900664036154,False
0x96b59f71f635da5da031e3e93448c54fe226f5e7,231,3.6,17,341525.8376697718,1958.9364912281776,0.004026717735103492,0.060229355441551696,0.06685639760849069,0.0057358368684313505,0.7020279389857765,1765806127.0,1777498280.0,0.10416947500814447,0.11120671700294006,3.6954900664036154,False
0x4959175440b8f38229b32f2f036057f6893ea6f5,200,1.3,34,20740.885058991244,150.185202008754,0.0035687244544691434,0.10823546398172458,0.032971858974723094,0.007241021855219636,0.49284818162738386,1776210960.0,1786405464.0,0.12237482103424913,0.1306419379571335,3.6954900664036154,False
0x4ce73141dbfce41e65db3723e31059a730f0abad,1173,14.0,50,194977.15796498745,772.5819460125734,0.003408597523374921,0.04634836018275058,0.07354300152011624,0.003962422850328488,0.8602306346714976,1731410783.0,1732661008.0,0.03504660369115864,0.03741420160072952,3.6954900664036154,False
0x8df1e8deb689ab43eea50151923fd04e6567d7fb,1497,11.1,19,139607.98718971794,592.922810282075,0.003357206064288929,0.03053242644836924,0.10995542951576454,0.0042470550734058825,0.7904785801604055,1723035008.0,1730839468.0,0.03641076988318051,0.03887052499728398,3.6954900664036154,False
0xc613e6707bd115e5c04d303d944568232697662b,171,26.2,76,7451.030137000324,22.7895289996769,0.003049247910456193,0.004885295203316711,0.6241686087641144,0.00305857426163245,0.9969507520895441,1769234210.0,1776170481.0,0.014595422111668374,0.015581426096117469,3.6954900664036154,False
0xe4cfbb89c05d3429280c69969aee2cfb7a4678c4,125,10.4,61,3321.388233037122,14.406197962877195,0.002959090535696317,0.07162244248356522,0.0413151301894699,0.004337402601593483,0.6822263938812599,1774362743.0,1774918949.0,0.14416162136593821,0.1539005608761439,3.6954900664036154,False
0x1f56b47b0be856bb5fdfe242933f377dad33ccd7,478,20.4,61,7527.466733993478,46.81971900652247,0.002842014599376669,0.027601783994921584,0.10296488806301678,0.00621985066969318,0.4569265003780007,1758285062.0,1759416811.0,0.07887148634455675,0.08419970495996655,3.6954900664036154,False
0xebc0df15e665da95bf819105b723ae90042ffa41,55,5.6,18,1642.4319760033038,4.765130996696241,0.002619127220518346,0.08259057653846923,0.0317121798913512,0.0029012653591241676,0.9027534183598465,1774116393.0,1774609843.0,0.1382999085366908,0.14764285592271434,3.6954900664036154,False
0x742ff6df87485287bb4db5b0d7fa7af13047d673,48,7.8,14,295.33442000229996,2.515579997699989,0.002383148438947667,0.10306416409114225,0.02312295898349487,0.008517733888519998,0.27978667450031736,1772445235.0,1773055417.0,0.2242874459524276,0.2394393417783254,3.6954900664036154,False
0xc390fa385403669645a20d81fc672a25d1ad28bd,1196,7.1,41,34672.59721698316,162.92380101683978,0.002318200690163952,0.04678968936237298,0.04954511820350291,0.00469892116812747,0.49334743172287776,1742596458.0,1746974574.0,0.05004347565619127,0.05342419777681006,3.6954900664036154,False
0xdc2a9a1aedee7c326bd65522890be2a53db697aa,685,23.3,104,74985.32409206522,220.85927293478417,0.002167756937017613,0.022820838896692265,0.09499023882648834,0.002945366651527949,0.7359888236301784,1735602579.0,1737548876.0,0.05830193579101648,0.0622405639821861,3.6954900664036154,False
0xb0b6b3ba2db9ea8b02a63d8d1b34876118b77c80,2874,5.3,29,303148.5978007926,1283.1252462073924,0.0021184045724909253,0.054173125921771995,0.0391043443856273,0.004232660997002433,0.5004900165619637,1726137623.0,1733841237.0,0.03228552914044147,0.03446660072089772,3.6954900664036154,False
0x928589e0b5b686e33f95aaddab8b6a0f8d3ac19d,119,8.1,21,12408.67656,25.820440000000023,0.002076516645586872,0.008807764101054445,0.2357597934915487,0.0020808375393741446,0.9979234833544132,1772464219.0,1786021851.0,0.014445226096027481,0.015421083483225927,3.6954900664036154,False
0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,546,5.3,42,107457.72517708062,534.7748799193874,0.0020536916561743526,0.053531701860933895,0.03836402701168531,0.004976607117246589,0.41266903490476853,1731409947.0,1741754199.0,0.07293358535626723,0.07786066490293869,3.6954900664036154,False
0x30cecdf29f069563ea21b8ae94492e41e53a6b2b,50,2.7,33,17206.120919999998,27.02908000000003,0.0015643956209322467,0.015220598356319602,0.10278147969673666,0.0015708991076880119,0.9958600226303924,1775668535.0,1779165177.0,0.03143363641245285,0.03355715778177485,3.6954900664036154,False
0x18a7cd9f73c2e2f8aa069cb2486ae7c213bbd21a,532,10.2,61,14459.859435999415,57.52914600058307,0.0015398723842848846,0.03803560911436359,0.04048501969969436,0.003978541164608967,0.38704447700146694,1742277303.0,1753114273.0,0.07310054202868126,0.07803890045053502,3.6954900664036154,False
0xa9a17207f78f18521868a51e94b763c3bd66c98a,60,3.7,12,742.4853200019696,3.777657998030236,0.0015183736484381868,0.05985985546915621,0.02536547468312138,0.005087855471701736,0.2984309709431145,1767001489.0,1775740575.0,0.20448573642233392,0.21829991386323436,3.6954900664036154,False
0x1e9851cf9c439811937fc19c0a144c8a9fd06345,81,33.1,45,3412.8391770030635,6.492200996937353,0.0014327802936880273,0.01931739063048154,0.07417048819353463,0.001902287409463691,0.7531881284395239,1781948624.0,1786405662.0,0.16583406291313788,0.17703709942271678,3.6954900664036154,False
0x99a18b3de03fc7bf03bfbfb13f827ef6d018b0c3,335,5.6,15,72001.3108309991,127.17291900092249,0.0011731193150835498,0.05002774981095158,0.023449371988878503,0.0017662583852038716,0.6641832955534089,1755785869.0,1760902767.0,0.08932113094349028,0.09535528263379131,3.6954900664036154,False
0x2fb0f88ef5ba40e799b996e6f07b590d92b4abf8,1925,29.8,180,5222268.065806288,6095.054188710361,0.0011657014923357968,0.004579345273844714,0.2545563661674064,0.001167127790436265,0.9987779417882466,1734936859.0,1736193971.0,0.0027564273205849424,0.002942639702806372,3.6954900664036154,False
0xffa44ecae3b61991d792d6d6ce8b6b9ce74f3ce8,1232,2.9,28,20592.46097400558,47.374951994422695,0.0011460751963801425,0.07305260999896462,0.01568835386437782,0.0023005969055483644,0.4981642779820079,1734799034.0,1737132398.0,0.04931093281032206,0.05264216748485807,3.6954900664036154,False
0x96a45b19604cd6238a38e5b818fa166f5a5d4d01,673,1.8,43,280744.56581982394,336.7732581760802,0.0006240468703420475,0.0929827725765451,0.006711424633292376,0.0011995717786830264,0.5202247013739933,1736356417.0,1737692819.0,0.0666635426991937,0.0711670451135808,3.6954900664036154,False
0x94884db79666a1a34c46d03fb4f8e9cbcaf6b5a6,255,12.0,35,32570.274765000002,23.625235000000053,0.00038600685557695205,0.03599898649053169,0.010722714531934893,0.0007253618574132423,0.5321576419161533,1744644788.0,1760281205.0,0.1081636479764684,0.11547071912942158,3.6954900664036154,False
0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,83,2.0,31,14320.463359001966,1.3756469980354233,8.94463082534272e-05,0.04430314217985782,0.0020189608197608492,9.606162618828112e-05,0.9311346455671293,1781005563.0,1782606581.0,0.09621639594384433,0.10271636210063799,3.6954900664036154,False
0x8c544d302252df77f939723de189dc39fdac7e8c,1571,17.2,68,400340.0645487964,71.45317920368291,6.877893063094892e-05,0.029323492418304935,0.0023455231610820773,0.00017848121017868715,0.38535670260242066,1730793659.0,1756832490.0,0.04250464916550416,0.04537608057147172,3.6954900664036154,False
0x51373c6b56e4a38bf97c301efbff840fc8451556,175,21.7,128,50465.1432329082,-11.42177190819831,-0.00022129928226220474,0.0218608570048445,-0.01012308356498391,-0.0002263299215358255,0.9777729818510785,1764995651.0,1766063558.0,0.03857643486014994,0.04118249299172944,3.6954900664036154,False
0x6356fb47642a028bc09df92023c35a21a0b41885,1102,6.8,54,381414.6812099671,-271.8448399672672,-0.0006096051425684801,0.033624923903933256,-0.018129561997229437,-0.0007127277825407508,0.8553127259826235,1730357522.0,1734918217.0,0.036683294431067874,0.039161460132273326,3.6954900664036154,False
0x6b7ec4ba079c0a258435ea36025f6190cd424562,851,40.8,152,112870.17940190424,-124.2153719042473,-0.0006228080303369446,0.019406538310221273,-0.03209269063761446,-0.001100515411266828,0.5659239515964763,1732057554.0,1737402351.0,0.058813721893707274,0.06278692415423769,3.6954900664036154,False
0x663e21166595acf8b7c387233cc2daf6ba8161c8,399,45.7,71,5571.28866799909,-11.32866799908934,-0.000661022739903113,0.01732244041493715,-0.03815990842336007,-0.0020334017269936213,0.32508221623300837,1742352095.0,1747512422.0,0.0811740264580983,0.08665779478690014,3.6954900664036154,False
0xe8dd7741ccb12350957ec71e9ee332e0d1e6ec86,136,9.5,19,22458.61078203786,-28.42574603786196,-0.0008780908250759033,0.06948249611875759,-0.012637583191817035,-0.0012656947624114197,0.6937619172911395,1779930231.0,1779980013.0,0.13681914348017188,0.14606205674353764,3.6954900664036154,False
0xf8b720c031833a879ffe538c7e040fad542114de,27,25.9,26,0.13125,-0.13125,-0.001,0.004908459078116262,-0.20372992503051973,-1.0,0.001,1770610697.0,1770960159.0,0.021056314408889103,0.022478788507009195,3.6954900664036154,False
0xe8bfa2f6d21d1f491042051969ce48bdf055d806,297,10.4,29,2948.315452000703,-6.665149000703224,-0.001120429898191957,0.03874907776904468,-0.028915008116322975,-0.002260663456544417,0.4956199450866574,1739287583.0,1739910567.0,0.10042841533994648,0.10721292742322029,3.6954900664036154,False
0x3d6989543c6d69357277bc9f3b37d4e070cb9829,622,3.8,17,83102.83353207693,-211.80520807693725,-0.0012596113499355548,0.06393247044506623,-0.019702216122210885,-0.0025487122288698183,0.4942148178470927,1736648734.0,1737340234.0,0.06939484891623073,0.074082866639058,3.6954900664036154,False
0x8e9eedf20dfa70956d49f608a205e402d9df38e4,783,5.7,41,905508.5586410022,-1578.0986410022037,-0.0013012992559322469,0.05341620615424922,-0.024361506546805356,-0.0017427760631778374,0.7466818505410346,1777381812.0,1783588202.0,0.05380238955716312,0.057437047744529596,3.6954900664036154,False
0x6f7a85bd0b2986281efa4ed6f41e364426c6c585,1137,7.5,74,16026.909315991694,-67.21535999169319,-0.0016644325719019763,0.04454598089227085,-0.03736437134311192,-0.004193906552190042,0.39686925571405873,1742533481.0,1749194700.0,0.050226246558175314,0.05361931589535412,3.6954900664036154,False
0x48185887c8dc95de60ee89722f1d0ee7894cbf0b,65,3.1,10,200944.1033389997,-539.103338999693,-0.001770229428764926,0.0673740390080463,-0.026274651999912198,-0.0026828522461801577,0.6598311298303426,1779199801.0,1785347928.0,0.2034175881507484,0.21715960608548945,3.6954900664036154,False
0x039aed386655452cfd036d656da2d9d8e499e3a0,1498,3.1,15,110509.84428997501,-511.8542899749981,-0.0021112751012341354,0.07034906471826165,-0.03001141677845331,-0.004631752883769391,0.4558263694577651,1732546902.0,1734322513.0,0.04454449680146914,0.047553731546137165,3.6954900664036154,False
0x397f5e73ccde28e90bc2a28ab8a25a82157854e9,813,2.8,51,80756.91141723655,-327.91141723655875,-0.0022043450734525035,0.07508487477535597,-0.02935804421393274,-0.004060474967181201,0.5428786265816506,1733110218.0,1734720697.0,0.06047882676994045,0.06456451635902705,3.6954900664036154,False
0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,879,5.8,45,39446.80982301492,-181.0899030149268,-0.0024468573017437166,0.05165519433929088,-0.0473690464829506,-0.004590736331465552,0.5329988753596265,1736144866.0,1737851097.0,0.05825177545623418,0.0621870150307829,3.6954900664036154,False
0xe27b91bb3b8f991f49e5e1e8d90524e73e9f858f,597,40.7,138,13686.808721009584,-75.97904800958398,-0.0027663081337329165,0.019589182303430056,-0.14121611054936875,-0.005551261039613588,0.4983206723648279,1742848030.0,1754319327.0,0.07083728115908454,0.07562274340443882,3.6954900664036154,False
0x4a64afa45a44a01890c2161be88d2b44751d4430,1245,14.3,85,648723.9516728637,-4325.308569863717,-0.0028844012526366594,0.052911187735639735,-0.05451401444715244,-0.006667410011161217,0.43261195093869637,1737682097.0,1742687448.0,0.048605584200049,0.05188916855417399,3.6954900664036154,False
0xf43aed2df92d16c4b5ea38b8f8fa872c1bb4cafc,159,2.9,21,4667.223077001196,-37.50181100119598,-0.0038201854662548644,0.07339309575928661,-0.05205101960522611,-0.00803514432082638,0.4754345801049626,1753917725.0,1762169847.0,0.13709706098774413,0.14635874916338842,3.6954900664036154,False
